pixel_x,pixel_y,norm_x,norm_y,norm_z
474,229,0.37059634923934937,0.318528950214386,-0.034291792660951614
474,228,0.37063461542129517,0.3179379105567932,-0.03397701308131218
475,228,0.3716757893562317,0.31754255294799805,-0.033619094640016556
477,228,0.37342703342437744,0.3173486292362213,-0.03319380059838295
480,228,0.3757646977901459,0.3177505433559418,-0.03454127907752991
485,229,0.37914979457855225,0.3185959458351135,-0.03848832845687866
491,231,0.3836577534675598,0.3215503692626953,-0.039454586803913116
497,233,0.38853782415390015,0.32429927587509155,-0.04132912680506706
503,236,0.3931708335876465,0.32846662402153015,-0.04184068739414215
509,241,0.39789095520973206,0.33483222126960754,-0.04349665716290474
514,248,0.40206602215766907,0.3447812497615814,-0.042372629046440125
518,254,0.40522080659866333,0.35293900966644287,-0.044257570058107376
520,263,0.40702781081199646,0.3657623529434204,-0.04335173964500427
521,274,0.40759915113449097,0.3807002305984497,-0.04371689632534981
522,287,0.40783172845840454,0.39923346042633057,-0.046900808811187744
519,299,0.4061635732650757,0.4162222743034363,-0.04468892142176628
514,314,0.4021178185939789,0.4370133876800537,-0.047038301825523376
510,330,0.3989155888557434,0.4593348801136017,-0.047862458974123
505,343,0.3952605128288269,0.4776191711425781,-0.049041859805583954
500,357,0.39088883996009827,0.495963990688324,-0.05064446106553078
497,365,0.388868510723114,0.5079357624053955,-0.05319400504231453
497,370,0.3889051079750061,0.5145909786224365,-0.051169171929359436
496,370,0.3880320191383362,0.5148627161979675,-0.05069652944803238
497,367,0.3883326053619385,0.5100810527801514,-0.05234064161777496
497,360,0.3890373110771179,0.5003488063812256,-0.0509658008813858
499,350,0.39025774598121643,0.48675498366355896,-0.05207366868853569
502,340,0.39223337173461914,0.47310274839401245,-0.05185753107070923
504,331,0.3939974009990692,0.45977240800857544,-0.0502304881811142
505,322,0.3949371874332428,0.44754379987716675,-0.04883543774485588
518,280,0.40477150678634644,0.38993552327156067,-0.04536562040448189
518,268,0.40485072135925293,0.37359994649887085,-0.046238549053668976
526,256,0.4109671413898468,0.35558509826660156,-0.04834239184856415
531,248,0.41556015610694885,0.3444529175758362,-0.04806092008948326
537,239,0.420012891292572,0.3330517113208771,-0.049474820494651794
544,232,0.425500750541687,0.3235750198364258,-0.04389186576008797
548,225,0.42886653542518616,0.31311479210853577,-0.042847875505685806
554,220,0.43281346559524536,0.30687910318374634,-0.041975293308496475
555,218,0.4343360960483551,0.3033028542995453,-0.04344296082854271
558,218,0.43670374155044556,0.30375683307647705,-0.043256595730781555
557,218,0.4354902505874634,0.3034530282020569,-0.04168957471847534
555,218,0.43363842368125916,0.3034805655479431,-0.041432883590459824
553,221,0.4327077567577362,0.3080183267593384,-0.04420366510748863
550,224,0.43001049757003784,0.31203681230545044,-0.0464056171476841
547,228,0.4279208779335022,0.3175700902938843,-0.04492361843585968
544,233,0.42574572563171387,0.3244307041168213,-0.047883979976177216
543,239,0.42458584904670715,0.33218905329704285,-0.04807347431778908
540,244,0.4218910336494446,0.3391827344894409,-0.04872456192970276
536,249,0.4192309081554413,0.34626370668411255,-0.050369393080472946
534,257,0.41770294308662415,0.35715728998184204,-0.050335824489593506
532,263,0.4160171151161194,0.3664212226867676,-0.052352387458086014
531,271,0.41549310088157654,0.3774537146091461,-0.052867911756038666
530,281,0.4143289029598236,0.39106154441833496,-0.05620807409286499
528,291,0.413179874420166,0.40519392490386963,-0.054083362221717834
527,301,0.41213446855545044,0.41927623748779297,-0.05256260931491852
528,309,0.41280895471572876,0.4304123520851135,-0.0543142668902874
530,318,0.4141766428947449,0.44280868768692017,-0.05033297464251518
533,326,0.4168250858783722,0.45365142822265625,-0.05228492245078087
538,334,0.42040976881980896,0.464288592338562,-0.05332797020673752
543,342,0.4244709610939026,0.47516873478889465,-0.05237957835197449
549,347,0.4291327893733978,0.48288223147392273,-0.05425344780087471
555,350,0.43374672532081604,0.4873308539390564,-0.05523601919412613
561,353,0.43874192237854004,0.49108052253723145,-0.055896271020174026
567,355,0.44350171089172363,0.4932665228843689,-0.05609242990612984
573,355,0.4479213356971741,0.49344557523727417,-0.059055548161268234
