pixel_x,pixel_y,norm_x,norm_y,norm_z
479,235,0.374743789434433,0.3271063566207886,-0.05279497057199478
479,234,0.3742205798625946,0.32519108057022095,-0.0526689738035202
477,232,0.3728439211845398,0.3224920630455017,-0.0530221126973629
472,232,0.3691871166229248,0.32274097204208374,-0.05261129513382912
466,229,0.3648199737071991,0.3189675807952881,-0.054266318678855896
467,230,0.3648766875267029,0.3195236325263977,-0.05347154662013054
459,229,0.3587915301322937,0.318412184715271,-0.05337280407547951
450,229,0.3516031801700592,0.31891554594039917,-0.05425356328487396
432,235,0.33776944875717163,0.326438844203949,-0.0527765117585659
418,237,0.32732200622558594,0.3304339349269867,-0.058604657649993896
407,243,0.3186013102531433,0.3376652002334595,-0.059200435876846313
397,251,0.31086140871047974,0.3487950563430786,-0.056139953434467316
389,258,0.30453240871429443,0.3586638867855072,-0.0572858564555645
380,267,0.2973819077014923,0.37196263670921326,-0.05701243132352829
372,281,0.2906985878944397,0.3906470835208893,-0.056061677634716034
365,294,0.2856568694114685,0.4091755151748657,-0.05577702447772026
361,308,0.282277911901474,0.4288855195045471,-0.05977606400847435
362,306,0.2829813063144684,0.42503130435943604,-0.0564500130712986
359,319,0.28083348274230957,0.4433131217956543,-0.06394197046756744
361,329,0.28227341175079346,0.45706504583358765,-0.062214579433202744
373,341,0.29146596789360046,0.47443604469299316,-0.05927138030529022
382,344,0.2988039255142212,0.47825831174850464,-0.054108548909425735
391,344,0.3056431710720062,0.478826105594635,-0.054304007440805435
401,344,0.3139653503894806,0.47793206572532654,-0.05590053275227547
411,337,0.3211672008037567,0.4693228602409363,-0.0586571991443634
420,330,0.32822656631469727,0.45952826738357544,-0.06083453819155693
442,304,0.3460676372051239,0.42344337701797485,-0.05822698399424553
448,298,0.3500978946685791,0.41425901651382446,-0.05989530682563782
454,290,0.3553151786327362,0.4038914442062378,-0.06201109662652016
465,275,0.3635985553264618,0.38267648220062256,-0.058237794786691666
471,266,0.36839309334754944,0.36993908882141113,-0.055639978498220444
475,260,0.3713214099407196,0.3621005117893219,-0.05499231070280075
477,254,0.3730942904949188,0.3535728454589844,-0.05511162057518959
478,250,0.37417373061180115,0.3479347229003906,-0.05258355662226677
479,244,0.3749317228794098,0.3397049307823181,-0.05237219110131264
481,240,0.3759737014770508,0.33390796184539795,-0.053000159561634064
480,237,0.3753683567047119,0.3296213746070862,-0.05632168427109718
481,234,0.37629392743110657,0.3255118727684021,-0.05626615509390831
481,236,0.37597575783729553,0.3280109167098999,-0.05597981810569763
480,235,0.3757159113883972,0.32641923427581787,-0.057474248111248016
480,234,0.3757011890411377,0.32579803466796875,-0.05694342777132988
479,236,0.37471064925193787,0.32878080010414124,-0.05590415000915527
478,241,0.3741615116596222,0.3350991904735565,-0.054367389529943466
479,246,0.374368280172348,0.3417082130908966,-0.05630050227046013
479,250,0.3745288550853729,0.34723836183547974,-0.05444551259279251
477,255,0.37279826402664185,0.3551647365093231,-0.05667870491743088
476,263,0.37230026721954346,0.3656091094017029,-0.056944314390420914
478,275,0.3738040626049042,0.3823240399360657,-0.053387537598609924
477,286,0.3731958568096161,0.39814698696136475,-0.05604641139507294
476,301,0.37212878465652466,0.41853371262550354,-0.056103721261024475
476,300,0.3720589578151703,0.4167107343673706,-0.05846557393670082
473,317,0.37030887603759766,0.44142037630081177,-0.06416069716215134
473,337,0.3697511553764343,0.46829754114151,-0.06607958674430847
471,377,0.36824068427085876,0.5244027376174927,-0.07274226099252701
470,402,0.3675426244735718,0.5583952069282532,-0.06590718775987625
470,421,0.3678940534591675,0.5856625437736511,-0.061639945954084396
471,441,0.3681829571723938,0.6129286885261536,-0.061921704560518265
471,455,0.3686531186103821,0.6327011585235596,-0.06203010305762291
470,464,0.3678991496562958,0.6457916498184204,-0.06113753095269203
467,481,0.365206241607666,0.6680782437324524,-0.05678742006421089
468,476,0.3661273121833801,0.6620747447013855,-0.056088127195835114
472,468,0.3688236176967621,0.6506009101867676,-0.060559943318367004
480,448,0.37555038928985596,0.6224141120910645,-0.06396685540676117
488,437,0.381808876991272,0.6072813272476196,-0.06541787832975388
496,426,0.38799601793289185,0.5926324129104614,-0.06281747668981552
503,414,0.39335426688194275,0.5762953162193298,-0.06420734524726868
511,405,0.39983150362968445,0.5638865828514099,-0.06445306539535522
518,395,0.40504398941993713,0.5491838455200195,-0.06173226237297058
524,385,0.41003113985061646,0.535053551197052,-0.060811419039964676
530,375,0.41456112265586853,0.5219032764434814,-0.06282700598239899
534,368,0.4173472225666046,0.5111402273178101,-0.06520470976829529
532,367,0.41596511006355286,0.5105975866317749,-0.06794802844524384
538,362,0.42051801085472107,0.5036289095878601,-0.06355119496583939
